,path,target
4298,BrainMRI/Training/notumor/Tr-no_0586.jpg,notumor
4408,BrainMRI/Training/notumor/Tr-no_0476.jpg,notumor
5630,BrainMRI/Training/notumor/Tr-no_0914.jpg,notumor
2284,BrainMRI/Training/meningioma/Tr-me_0765.jpg,meningioma
3804,BrainMRI/Training/pituitary/Tr-pi_1400.jpg,pituitary
1267,BrainMRI/Training/glioma/Tr-gl_0600.jpg,glioma
3060,BrainMRI/Training/pituitary/Tr-pi_0590.jpg,pituitary
125,BrainMRI/Training/glioma/Tr-gl_1075.jpg,glioma
1842,BrainMRI/Training/meningioma/Tr-me_0697.jpg,meningioma
3058,BrainMRI/Training/pituitary/Tr-pi_0070.jpg,pituitary
4791,BrainMRI/Training/notumor/Tr-no_0393.jpg,notumor
4834,BrainMRI/Training/notumor/Tr-no_1504.jpg,notumor
3695,BrainMRI/Training/pituitary/Tr-pi_0546.jpg,pituitary
561,BrainMRI/Training/glioma/Tr-gl_1045.jpg,glioma
5425,BrainMRI/Training/notumor/Tr-no_0823.jpg,notumor
5230,BrainMRI/Training/notumor/Tr-no_1566.jpg,notumor
4114,BrainMRI/Training/pituitary/Tr-pi_0293.jpg,pituitary
3075,BrainMRI/Training/pituitary/Tr-pi_1286.jpg,pituitary
401,BrainMRI/Training/glioma/Tr-gl_0494.jpg,glioma
3227,BrainMRI/Training/pituitary/Tr-pi_0662.jpg,pituitary
2699,BrainMRI/Training/pituitary/Tr-pi_0488.jpg,pituitary
4621,BrainMRI/Training/notumor/Tr-no_1113.jpg,notumor
1596,BrainMRI/Training/meningioma/Tr-me_1232.jpg,meningioma
68,BrainMRI/Training/glioma/Tr-gl_0608.jpg,glioma
5135,BrainMRI/Training/notumor/Tr-no_1242.jpg,notumor
1897,BrainMRI/Training/meningioma/Tr-me_0758.jpg,meningioma
952,BrainMRI/Training/glioma/Tr-gl_0266.jpg,glioma
1546,BrainMRI/Training/meningioma/Tr-me_0159.jpg,meningioma
372,BrainMRI/Training/glioma/Tr-gl_0547.jpg,glioma
4740,BrainMRI/Training/notumor/Tr-no_0975.jpg,notumor
3969,BrainMRI/Training/pituitary/Tr-pi_0763.jpg,pituitary
4704,BrainMRI/Training/notumor/Tr-no_0356.jpg,notumor
4133,BrainMRI/Training/notumor/Tr-no_0383.jpg,notumor
4010,BrainMRI/Training/pituitary/Tr-pi_1150.jpg,pituitary
760,BrainMRI/Training/glioma/Tr-gl_1222.jpg,glioma
5256,BrainMRI/Training/notumor/Tr-no_1230.jpg,notumor
1294,BrainMRI/Training/glioma/Tr-gl_1094.jpg,glioma
2030,BrainMRI/Training/meningioma/Tr-me_0481.jpg,meningioma
4036,BrainMRI/Training/pituitary/Tr-pi_1395.jpg,pituitary
1528,BrainMRI/Training/meningioma/Tr-me_0892.jpg,meningioma
1917,BrainMRI/Training/meningioma/Tr-me_1130.jpg,meningioma
3063,BrainMRI/Training/pituitary/Tr-pi_0506.jpg,pituitary
3870,BrainMRI/Training/pituitary/Tr-pi_1009.jpg,pituitary
2942,BrainMRI/Training/pituitary/Tr-pi_0076.jpg,pituitary
3754,BrainMRI/Training/pituitary/Tr-pi_0724.jpg,pituitary
4711,BrainMRI/Training/notumor/Tr-no_1562.jpg,notumor
1719,BrainMRI/Training/meningioma/Tr-me_0410.jpg,meningioma
4749,BrainMRI/Training/notumor/Tr-no_1510.jpg,notumor
3814,BrainMRI/Training/pituitary/Tr-pi_0732.jpg,pituitary
1318,BrainMRI/Training/glioma/Tr-gl_0958.jpg,glioma
3507,BrainMRI/Training/pituitary/Tr-pi_0549.jpg,pituitary
3986,BrainMRI/Training/pituitary/Tr-pi_1042.jpg,pituitary
1760,BrainMRI/Training/meningioma/Tr-me_0297.jpg,meningioma
5459,BrainMRI/Training/notumor/Tr-no_0363.jpg,notumor
5496,BrainMRI/Training/notumor/Tr-no_1207.jpg,notumor
2441,BrainMRI/Training/meningioma/Tr-me_0598.jpg,meningioma
4336,BrainMRI/Training/notumor/Tr-no_0245.jpg,notumor
4368,BrainMRI/Training/notumor/Tr-no_1430.jpg,notumor
2390,BrainMRI/Training/meningioma/Tr-me_0711.jpg,meningioma
4715,BrainMRI/Training/notumor/Tr-no_1261.jpg,notumor
4101,BrainMRI/Training/pituitary/Tr-pi_0143.jpg,pituitary
3442,BrainMRI/Training/pituitary/Tr-pi_0960.jpg,pituitary
119,BrainMRI/Training/glioma/Tr-gl_0308.jpg,glioma
2531,BrainMRI/Training/meningioma/Tr-me_1281.jpg,meningioma
2993,BrainMRI/Training/pituitary/Tr-pi_1214.jpg,pituitary
1839,BrainMRI/Training/meningioma/Tr-me_0576.jpg,meningioma
269,BrainMRI/Training/glioma/Tr-gl_0483.jpg,glioma
3535,BrainMRI/Training/pituitary/Tr-pi_0945.jpg,pituitary
3390,BrainMRI/Training/pituitary/Tr-pi_0391.jpg,pituitary
3511,BrainMRI/Training/pituitary/Tr-pi_0594.jpg,pituitary
3915,BrainMRI/Training/pituitary/Tr-pi_0390.jpg,pituitary
1160,BrainMRI/Training/glioma/Tr-gl_0359.jpg,glioma
3368,BrainMRI/Training/pituitary/Tr-pi_0800.jpg,pituitary
4441,BrainMRI/Training/notumor/Tr-no_1365.jpg,notumor
3626,BrainMRI/Training/pituitary/Tr-pi_0937.jpg,pituitary
2466,BrainMRI/Training/meningioma/Tr-me_0531.jpg,meningioma
4280,BrainMRI/Training/notumor/Tr-no_0734.jpg,notumor
1953,BrainMRI/Training/meningioma/Tr-me_0125.jpg,meningioma
835,BrainMRI/Training/glioma/Tr-gl_0716.jpg,glioma
4931,BrainMRI/Training/notumor/Tr-no_1184.jpg,notumor
1016,BrainMRI/Training/glioma/Tr-gl_1251.jpg,glioma
2657,BrainMRI/Training/meningioma/Tr-me_0846.jpg,meningioma
3115,BrainMRI/Training/pituitary/Tr-pi_0196.jpg,pituitary
1483,BrainMRI/Training/meningioma/Tr-me_1026.jpg,meningioma
5709,BrainMRI/Training/notumor/Tr-no_1220.jpg,notumor
83,BrainMRI/Training/glioma/Tr-gl_0753.jpg,glioma
2752,BrainMRI/Training/pituitary/Tr-pi_1031.jpg,pituitary
5081,BrainMRI/Training/notumor/Tr-no_1068.jpg,notumor
1869,BrainMRI/Training/meningioma/Tr-me_0916.jpg,meningioma
941,BrainMRI/Training/glioma/Tr-gl_0768.jpg,glioma
2487,BrainMRI/Training/meningioma/Tr-me_0343.jpg,meningioma
2491,BrainMRI/Training/meningioma/Tr-me_1009.jpg,meningioma
5009,BrainMRI/Training/notumor/Tr-no_0861.jpg,notumor
2075,BrainMRI/Training/meningioma/Tr-me_0358.jpg,meningioma
5461,BrainMRI/Training/notumor/Tr-no_1401.jpg,notumor
4560,BrainMRI/Training/notumor/Tr-no_0471.jpg,notumor
3045,BrainMRI/Training/pituitary/Tr-pi_1258.jpg,pituitary
2267,BrainMRI/Training/meningioma/Tr-me_0260.jpg,meningioma
4522,BrainMRI/Training/notumor/Tr-no_1137.jpg,notumor
2600,BrainMRI/Training/meningioma/Tr-me_0901.jpg,meningioma
220,BrainMRI/Training/glioma/Tr-gl_0983.jpg,glioma
1443,BrainMRI/Training/meningioma/Tr-me_1323.jpg,meningioma
179,BrainMRI/Training/glioma/Tr-gl_1091.jpg,glioma
3161,BrainMRI/Training/pituitary/Tr-pi_0834.jpg,pituitary
3830,BrainMRI/Training/pituitary/Tr-pi_0974.jpg,pituitary
3165,BrainMRI/Training/pituitary/Tr-pi_0877.jpg,pituitary
3605,BrainMRI/Training/pituitary/Tr-pi_0225.jpg,pituitary
5422,BrainMRI/Training/notumor/Tr-no_1382.jpg,notumor
112,BrainMRI/Training/glioma/Tr-gl_0581.jpg,glioma
2326,BrainMRI/Training/meningioma/Tr-me_0913.jpg,meningioma
1533,BrainMRI/Training/meningioma/Tr-me_0395.jpg,meningioma
4053,BrainMRI/Training/pituitary/Tr-pi_1101.jpg,pituitary
5707,BrainMRI/Training/notumor/Tr-no_1302.jpg,notumor
5258,BrainMRI/Training/notumor/Tr-no_0901.jpg,notumor
162,BrainMRI/Training/glioma/Tr-gl_1175.jpg,glioma
158,BrainMRI/Training/glioma/Tr-gl_0178.jpg,glioma
691,BrainMRI/Training/glioma/Tr-gl_1212.jpg,glioma
2128,BrainMRI/Training/meningioma/Tr-me_0542.jpg,meningioma
5711,BrainMRI/Training/notumor/Tr-no_0857.jpg,notumor
500,BrainMRI/Training/glioma/Tr-gl_0041.jpg,glioma
1581,BrainMRI/Training/meningioma/Tr-me_0439.jpg,meningioma
4443,BrainMRI/Training/notumor/Tr-no_1376.jpg,notumor
3699,BrainMRI/Training/pituitary/Tr-pi_0861.jpg,pituitary
2290,BrainMRI/Training/meningioma/Tr-me_0645.jpg,meningioma
3560,BrainMRI/Training/pituitary/Tr-pi_1317.jpg,pituitary
5325,BrainMRI/Training/notumor/Tr-no_0723.jpg,notumor
3444,BrainMRI/Training/pituitary/Tr-pi_0582.jpg,pituitary
1665,BrainMRI/Training/meningioma/Tr-me_0635.jpg,meningioma
3526,BrainMRI/Training/pituitary/Tr-pi_0985.jpg,pituitary
573,BrainMRI/Training/glioma/Tr-gl_0356.jpg,glioma
2525,BrainMRI/Training/meningioma/Tr-me_0914.jpg,meningioma
5629,BrainMRI/Training/notumor/Tr-no_1415.jpg,notumor
3816,BrainMRI/Training/pituitary/Tr-pi_0089.jpg,pituitary
2006,BrainMRI/Training/meningioma/Tr-me_0570.jpg,meningioma
4356,BrainMRI/Training/notumor/Tr-no_1524.jpg,notumor
5228,BrainMRI/Training/notumor/Tr-no_0489.jpg,notumor
3095,BrainMRI/Training/pituitary/Tr-pi_0052.jpg,pituitary
3130,BrainMRI/Training/pituitary/Tr-pi_1213.jpg,pituitary
2336,BrainMRI/Training/meningioma/Tr-me_0595.jpg,meningioma
336,BrainMRI/Training/glioma/Tr-gl_0473.jpg,glioma
1356,BrainMRI/Training/meningioma/Tr-me_1292.jpg,meningioma
2708,BrainMRI/Training/pituitary/Tr-pi_1352.jpg,pituitary
66,BrainMRI/Training/glioma/Tr-gl_0863.jpg,glioma
2498,BrainMRI/Training/meningioma/Tr-me_0894.jpg,meningioma
3471,BrainMRI/Training/pituitary/Tr-pi_1433.jpg,pituitary
1499,BrainMRI/Training/meningioma/Tr-me_0491.jpg,meningioma
3715,BrainMRI/Training/pituitary/Tr-pi_1391.jpg,pituitary
1677,BrainMRI/Training/meningioma/Tr-me_1257.jpg,meningioma
3321,BrainMRI/Training/pituitary/Tr-pi_0477.jpg,pituitary
2756,BrainMRI/Training/pituitary/Tr-pi_0083.jpg,pituitary
4912,BrainMRI/Training/notumor/Tr-no_0532.jpg,notumor
2939,BrainMRI/Training/pituitary/Tr-pi_0766.jpg,pituitary
729,BrainMRI/Training/glioma/Tr-gl_1108.jpg,glioma
2757,BrainMRI/Training/pituitary/Tr-pi_1078.jpg,pituitary
994,BrainMRI/Training/glioma/Tr-gl_0850.jpg,glioma
5295,BrainMRI/Training/notumor/Tr-no_0064.jpg,notumor
1970,BrainMRI/Training/meningioma/Tr-me_1268.jpg,meningioma
2207,BrainMRI/Training/meningioma/Tr-me_0184.jpg,meningioma
1031,BrainMRI/Training/glioma/Tr-gl_1256.jpg,glioma
2418,BrainMRI/Training/meningioma/Tr-me_1333.jpg,meningioma
4174,BrainMRI/Training/notumor/Tr-no_0749.jpg,notumor
236,BrainMRI/Training/glioma/Tr-gl_0640.jpg,glioma
4365,BrainMRI/Training/notumor/Tr-no_1395.jpg,notumor
834,BrainMRI/Training/glioma/Tr-gl_0771.jpg,glioma
2370,BrainMRI/Training/meningioma/Tr-me_0707.jpg,meningioma
4731,BrainMRI/Training/notumor/Tr-no_0037.jpg,notumor
1966,BrainMRI/Training/meningioma/Tr-me_1028.jpg,meningioma
169,BrainMRI/Training/glioma/Tr-gl_0064.jpg,glioma
5349,BrainMRI/Training/notumor/Tr-no_1387.jpg,notumor
2827,BrainMRI/Training/pituitary/Tr-pi_1217.jpg,pituitary
3918,BrainMRI/Training/pituitary/Tr-pi_1432.jpg,pituitary
2717,BrainMRI/Training/pituitary/Tr-pi_1122.jpg,pituitary
2996,BrainMRI/Training/pituitary/Tr-pi_0775.jpg,pituitary
2022,BrainMRI/Training/meningioma/Tr-me_0484.jpg,meningioma
2733,BrainMRI/Training/pituitary/Tr-pi_0268.jpg,pituitary
4492,BrainMRI/Training/notumor/Tr-no_1583.jpg,notumor
4800,BrainMRI/Training/notumor/Tr-no_0171.jpg,notumor
2536,BrainMRI/Training/meningioma/Tr-me_1261.jpg,meningioma
850,BrainMRI/Training/glioma/Tr-gl_0644.jpg,glioma
1303,BrainMRI/Training/glioma/Tr-gl_1153.jpg,glioma
4841,BrainMRI/Training/notumor/Tr-no_0862.jpg,notumor
3636,BrainMRI/Training/pituitary/Tr-pi_0523.jpg,pituitary
3249,BrainMRI/Training/pituitary/Tr-pi_0206.jpg,pituitary
2866,BrainMRI/Training/pituitary/Tr-pi_0318.jpg,pituitary
2325,BrainMRI/Training/meningioma/Tr-me_0043.jpg,meningioma
2042,BrainMRI/Training/meningioma/Tr-me_0361.jpg,meningioma
4139,BrainMRI/Training/notumor/Tr-no_0758.jpg,notumor
1752,BrainMRI/Training/meningioma/Tr-me_0382.jpg,meningioma
4499,BrainMRI/Training/notumor/Tr-no_1202.jpg,notumor
2103,BrainMRI/Training/meningioma/Tr-me_0036.jpg,meningioma
465,BrainMRI/Training/glioma/Tr-gl_0915.jpg,glioma
675,BrainMRI/Training/glioma/Tr-gl_0895.jpg,glioma
3755,BrainMRI/Training/pituitary/Tr-pi_1207.jpg,pituitary
2111,BrainMRI/Training/meningioma/Tr-me_0700.jpg,meningioma
384,BrainMRI/Training/glioma/Tr-gl_0941.jpg,glioma
277,BrainMRI/Training/glioma/Tr-gl_1022.jpg,glioma
597,BrainMRI/Training/glioma/Tr-gl_1249.jpg,glioma
2432,BrainMRI/Training/meningioma/Tr-me_0483.jpg,meningioma
3580,BrainMRI/Training/pituitary/Tr-pi_1421.jpg,pituitary
1771,BrainMRI/Training/meningioma/Tr-meTr_0003.jpg,meningioma
1458,BrainMRI/Training/meningioma/Tr-me_1217.jpg,meningioma
2282,BrainMRI/Training/meningioma/Tr-me_0745.jpg,meningioma
2108,BrainMRI/Training/meningioma/Tr-me_1158.jpg,meningioma
4235,BrainMRI/Training/notumor/Tr-no_1116.jpg,notumor
2520,BrainMRI/Training/meningioma/Tr-me_0888.jpg,meningioma
3573,BrainMRI/Training/pituitary/Tr-pi_0556.jpg,pituitary
1906,BrainMRI/Training/meningioma/Tr-me_0505.jpg,meningioma
1097,BrainMRI/Training/glioma/Tr-gl_1010.jpg,glioma
1348,BrainMRI/Training/meningioma/Tr-me_1171.jpg,meningioma
2658,BrainMRI/Training/meningioma/Tr-me_0887.jpg,meningioma
3602,BrainMRI/Training/pituitary/Tr-pi_1372.jpg,pituitary
1086,BrainMRI/Training/glioma/Tr-gl_0190.jpg,glioma
5516,BrainMRI/Training/notumor/Tr-no_0805.jpg,notumor
3314,BrainMRI/Training/pituitary/Tr-pi_1178.jpg,pituitary
2055,BrainMRI/Training/meningioma/Tr-me_0348.jpg,meningioma
3026,BrainMRI/Training/pituitary/Tr-pi_1422.jpg,pituitary
1664,BrainMRI/Training/meningioma/Tr-me_1140.jpg,meningioma
1400,BrainMRI/Training/meningioma/Tr-me_1246.jpg,meningioma
3495,BrainMRI/Training/pituitary/Tr-pi_0527.jpg,pituitary
1840,BrainMRI/Training/meningioma/Tr-me_0228.jpg,meningioma
4488,BrainMRI/Training/notumor/Tr-no_0301.jpg,notumor
9,BrainMRI/Training/glioma/Tr-gl_1023.jpg,glioma
3748,BrainMRI/Training/pituitary/Tr-pi_0386.jpg,pituitary
4274,BrainMRI/Training/notumor/Tr-no_0040.jpg,notumor
3872,BrainMRI/Training/pituitary/Tr-pi_0935.jpg,pituitary
2164,BrainMRI/Training/meningioma/Tr-me_0359.jpg,meningioma
4027,BrainMRI/Training/pituitary/Tr-pi_0190.jpg,pituitary
4215,BrainMRI/Training/notumor/Tr-no_0015.jpg,notumor
3874,BrainMRI/Training/pituitary/Tr-pi_0813.jpg,pituitary
1540,BrainMRI/Training/meningioma/Tr-me_0444.jpg,meningioma
5545,BrainMRI/Training/notumor/Tr-no_1280.jpg,notumor
2674,BrainMRI/Training/pituitary/Tr-pi_1419.jpg,pituitary
3798,BrainMRI/Training/pituitary/Tr-pi_1227.jpg,pituitary
1440,BrainMRI/Training/meningioma/Tr-me_0409.jpg,meningioma
5318,BrainMRI/Training/notumor/Tr-no_0783.jpg,notumor
3852,BrainMRI/Training/pituitary/Tr-pi_1034.jpg,pituitary
4251,BrainMRI/Training/notumor/Tr-no_1353.jpg,notumor
5050,BrainMRI/Training/notumor/Tr-no_0944.jpg,notumor
4971,BrainMRI/Training/notumor/Tr-no_0341.jpg,notumor
5597,BrainMRI/Training/notumor/Tr-no_1077.jpg,notumor
3088,BrainMRI/Training/pituitary/Tr-pi_1385.jpg,pituitary
1734,BrainMRI/Training/meningioma/Tr-me_0982.jpg,meningioma
2136,BrainMRI/Training/meningioma/Tr-me_0338.jpg,meningioma
5403,BrainMRI/Training/notumor/Tr-no_0638.jpg,notumor
11,BrainMRI/Training/glioma/Tr-gl_0458.jpg,glioma
1550,BrainMRI/Training/meningioma/Tr-me_1165.jpg,meningioma
937,BrainMRI/Training/glioma/Tr-gl_1140.jpg,glioma
1380,BrainMRI/Training/meningioma/Tr-me_0516.jpg,meningioma
1099,BrainMRI/Training/glioma/Tr-gl_0643.jpg,glioma
860,BrainMRI/Training/glioma/Tr-gl_0113.jpg,glioma
5513,BrainMRI/Training/notumor/Tr-no_0864.jpg,notumor
801,BrainMRI/Training/glioma/Tr-gl_1172.jpg,glioma
992,BrainMRI/Training/glioma/Tr-gl_0697.jpg,glioma
4982,BrainMRI/Training/notumor/Tr-no_1253.jpg,notumor
5472,BrainMRI/Training/notumor/Tr-no_1251.jpg,notumor
2303,BrainMRI/Training/meningioma/Tr-me_0401.jpg,meningioma
1614,BrainMRI/Training/meningioma/Tr-me_0391.jpg,meningioma
802,BrainMRI/Training/glioma/Tr-gl_0262.jpg,glioma
5699,BrainMRI/Training/notumor/Tr-no_0373.jpg,notumor
496,BrainMRI/Training/glioma/Tr-gl_0694.jpg,glioma
2838,BrainMRI/Training/pituitary/Tr-pi_0727.jpg,pituitary
4880,BrainMRI/Training/notumor/Tr-no_1270.jpg,notumor
5600,BrainMRI/Training/notumor/Tr-no_0451.jpg,notumor
3709,BrainMRI/Training/pituitary/Tr-pi_0822.jpg,pituitary
117,BrainMRI/Training/glioma/Tr-gl_0030.jpg,glioma
4250,BrainMRI/Training/notumor/Tr-no_0439.jpg,notumor
723,BrainMRI/Training/glioma/Tr-gl_0107.jpg,glioma
3209,BrainMRI/Training/pituitary/Tr-pi_0230.jpg,pituitary
4620,BrainMRI/Training/notumor/Tr-no_1461.jpg,notumor
5185,BrainMRI/Training/notumor/Tr-no_1043.jpg,notumor
3800,BrainMRI/Training/pituitary/Tr-pi_0087.jpg,pituitary
2676,BrainMRI/Training/pituitary/Tr-pi_0545.jpg,pituitary
1109,BrainMRI/Training/glioma/Tr-gl_0450.jpg,glioma
4489,BrainMRI/Training/notumor/Tr-no_1587.jpg,notumor
970,BrainMRI/Training/glioma/Tr-gl_0772.jpg,glioma
4941,BrainMRI/Training/notumor/Tr-no_0705.jpg,notumor
5668,BrainMRI/Training/notumor/Tr-no_1149.jpg,notumor
365,BrainMRI/Training/glioma/Tr-gl_0111.jpg,glioma
3981,BrainMRI/Training/pituitary/Tr-pi_0479.jpg,pituitary
193,BrainMRI/Training/glioma/Tr-gl_0683.jpg,glioma
1523,BrainMRI/Training/meningioma/Tr-me_0090.jpg,meningioma
3394,BrainMRI/Training/pituitary/Tr-pi_1069.jpg,pituitary
1932,BrainMRI/Training/meningioma/Tr-me_1279.jpg,meningioma
4773,BrainMRI/Training/notumor/Tr-no_0854.jpg,notumor
1142,BrainMRI/Training/glioma/Tr-gl_0918.jpg,glioma
5469,BrainMRI/Training/notumor/Tr-no_0413.jpg,notumor
3921,BrainMRI/Training/pituitary/Tr-pi_1206.jpg,pituitary
1696,BrainMRI/Training/meningioma/Tr-me_0585.jpg,meningioma
5458,BrainMRI/Training/notumor/Tr-no_0248.jpg,notumor
1194,BrainMRI/Training/glioma/Tr-gl_0955.jpg,glioma
3941,BrainMRI/Training/pituitary/Tr-pi_1297.jpg,pituitary
1669,BrainMRI/Training/meningioma/Tr-me_0058.jpg,meningioma
518,BrainMRI/Training/glioma/Tr-gl_1124.jpg,glioma
1975,BrainMRI/Training/meningioma/Tr-me_0691.jpg,meningioma
2825,BrainMRI/Training/pituitary/Tr-pi_1045.jpg,pituitary
1352,BrainMRI/Training/meningioma/Tr-me_0851.jpg,meningioma
3182,BrainMRI/Training/pituitary/Tr-pi_0315.jpg,pituitary
3603,BrainMRI/Training/pituitary/Tr-pi_0152.jpg,pituitary
1265,BrainMRI/Training/glioma/Tr-gl_1199.jpg,glioma
3084,BrainMRI/Training/pituitary/Tr-pi_0051.jpg,pituitary
1441,BrainMRI/Training/meningioma/Tr-me_0217.jpg,meningioma
4343,BrainMRI/Training/notumor/Tr-no_0010.jpg,notumor
906,BrainMRI/Training/glioma/Tr-gl_0066.jpg,glioma
2343,BrainMRI/Training/meningioma/Tr-me_0722.jpg,meningioma
963,BrainMRI/Training/glioma/Tr-gl_1117.jpg,glioma
2449,BrainMRI/Training/meningioma/Tr-me_0599.jpg,meningioma
3202,BrainMRI/Training/pituitary/Tr-pi_0220.jpg,pituitary
2981,BrainMRI/Training/pituitary/Tr-pi_0302.jpg,pituitary
1573,BrainMRI/Training/meningioma/Tr-me_0325.jpg,meningioma
918,BrainMRI/Training/glioma/Tr-gl_1271.jpg,glioma
4471,BrainMRI/Training/notumor/Tr-no_0053.jpg,notumor
1422,BrainMRI/Training/meningioma/Tr-me_1084.jpg,meningioma
4243,BrainMRI/Training/notumor/Tr-no_0118.jpg,notumor
2846,BrainMRI/Training/pituitary/Tr-pi_1129.jpg,pituitary
2116,BrainMRI/Training/meningioma/Tr-me_0762.jpg,meningioma
1721,BrainMRI/Training/meningioma/Tr-me_1004.jpg,meningioma
1135,BrainMRI/Training/glioma/Tr-gl_1237.jpg,glioma
2093,BrainMRI/Training/meningioma/Tr-me_1309.jpg,meningioma
1177,BrainMRI/Training/glioma/Tr-gl_0610.jpg,glioma
5255,BrainMRI/Training/notumor/Tr-no_0269.jpg,notumor
251,BrainMRI/Training/glioma/Tr-gl_1219.jpg,glioma
3831,BrainMRI/Training/pituitary/Tr-pi_0201.jpg,pituitary
658,BrainMRI/Training/glioma/Tr-gl_0575.jpg,glioma
481,BrainMRI/Training/glioma/Tr-gl_0521.jpg,glioma
5426,BrainMRI/Training/notumor/Tr-no_1065.jpg,notumor
1206,BrainMRI/Training/glioma/Tr-gl_0870.jpg,glioma
1515,BrainMRI/Training/meningioma/Tr-me_0046.jpg,meningioma
1000,BrainMRI/Training/glioma/Tr-gl_1056.jpg,glioma
1433,BrainMRI/Training/meningioma/Tr-me_1055.jpg,meningioma
1343,BrainMRI/Training/meningioma/Tr-me_0615.jpg,meningioma
3212,BrainMRI/Training/pituitary/Tr-pi_0616.jpg,pituitary
838,BrainMRI/Training/glioma/Tr-gl_0057.jpg,glioma
914,BrainMRI/Training/glioma/Tr-gl_0891.jpg,glioma
5393,BrainMRI/Training/notumor/Tr-no_1357.jpg,notumor
5269,BrainMRI/Training/notumor/Tr-no_1108.jpg,notumor
4669,BrainMRI/Training/notumor/Tr-no_1170.jpg,notumor
3673,BrainMRI/Training/pituitary/Tr-pi_0558.jpg,pituitary
4536,BrainMRI/Training/notumor/Tr-no_1594.jpg,notumor
5573,BrainMRI/Training/notumor/Tr-no_0627.jpg,notumor
4445,BrainMRI/Training/notumor/Tr-no_0902.jpg,notumor
2726,BrainMRI/Training/pituitary/Tr-pi_0600.jpg,pituitary
4760,BrainMRI/Training/notumor/Tr-no_0274.jpg,notumor
4181,BrainMRI/Training/notumor/Tr-no_0033.jpg,notumor
2279,BrainMRI/Training/meningioma/Tr-me_0175.jpg,meningioma
3112,BrainMRI/Training/pituitary/Tr-pi_1348.jpg,pituitary
901,BrainMRI/Training/glioma/Tr-gl_0583.jpg,glioma
1024,BrainMRI/Training/glioma/Tr-gl_0101.jpg,glioma
5475,BrainMRI/Training/notumor/Tr-no_0254.jpg,notumor
765,BrainMRI/Training/glioma/Tr-gl_0072.jpg,glioma
5156,BrainMRI/Training/notumor/Tr-no_0469.jpg,notumor
2581,BrainMRI/Training/meningioma/Tr-me_0624.jpg,meningioma
4004,BrainMRI/Training/pituitary/Tr-pi_0274.jpg,pituitary
4339,BrainMRI/Training/notumor/Tr-no_0049.jpg,notumor
2852,BrainMRI/Training/pituitary/Tr-pi_1132.jpg,pituitary
3819,BrainMRI/Training/pituitary/Tr-pi_0463.jpg,pituitary
4622,BrainMRI/Training/notumor/Tr-no_0960.jpg,notumor
2516,BrainMRI/Training/meningioma/Tr-me_0023.jpg,meningioma
5649,BrainMRI/Training/notumor/Tr-no_0509.jpg,notumor
5453,BrainMRI/Training/notumor/Tr-no_0449.jpg,notumor
1630,BrainMRI/Training/meningioma/Tr-me_0760.jpg,meningioma
2038,BrainMRI/Training/meningioma/Tr-me_1103.jpg,meningioma
2510,BrainMRI/Training/meningioma/Tr-me_1041.jpg,meningioma
45,BrainMRI/Training/glioma/Tr-gl_1055.jpg,glioma
2366,BrainMRI/Training/meningioma/Tr-me_0169.jpg,meningioma
4724,BrainMRI/Training/notumor/Tr-no_0102.jpg,notumor
733,BrainMRI/Training/glioma/Tr-gl_0804.jpg,glioma
2921,BrainMRI/Training/pituitary/Tr-pi_0065.jpg,pituitary
4820,BrainMRI/Training/notumor/Tr-no_1227.jpg,notumor
3640,BrainMRI/Training/pituitary/Tr-pi_0325.jpg,pituitary
5376,BrainMRI/Training/notumor/Tr-no_0635.jpg,notumor
4199,BrainMRI/Training/notumor/Tr-no_0086.jpg,notumor
2911,BrainMRI/Training/pituitary/Tr-pi_0064.jpg,pituitary
1001,BrainMRI/Training/glioma/Tr-gl_0192.jpg,glioma
3920,BrainMRI/Training/pituitary/Tr-pi_0993.jpg,pituitary
3861,BrainMRI/Training/pituitary/Tr-pi_0715.jpg,pituitary
550,BrainMRI/Training/glioma/Tr-gl_0507.jpg,glioma
1056,BrainMRI/Training/glioma/Tr-gl_0657.jpg,glioma
5477,BrainMRI/Training/notumor/Tr-no_0087.jpg,notumor
2182,BrainMRI/Training/meningioma/Tr-me_0933.jpg,meningioma
5212,BrainMRI/Training/notumor/Tr-no_0019.jpg,notumor
2967,BrainMRI/Training/pituitary/Tr-pi_0413.jpg,pituitary
3305,BrainMRI/Training/pituitary/Tr-pi_0078.jpg,pituitary
2171,BrainMRI/Training/meningioma/Tr-me_0701.jpg,meningioma
4493,BrainMRI/Training/notumor/Tr-no_1516.jpg,notumor
3933,BrainMRI/Training/pituitary/Tr-pi_0882.jpg,pituitary
2056,BrainMRI/Training/meningioma/Tr-me_0034.jpg,meningioma
858,BrainMRI/Training/glioma/Tr-gl_0849.jpg,glioma
5084,BrainMRI/Training/notumor/Tr-no_1515.jpg,notumor
731,BrainMRI/Training/glioma/Tr-gl_1144.jpg,glioma
5173,BrainMRI/Training/notumor/Tr-no_1058.jpg,notumor
808,BrainMRI/Training/glioma/Tr-gl_0572.jpg,glioma
5130,BrainMRI/Training/notumor/Tr-no_0312.jpg,notumor
153,BrainMRI/Training/glioma/Tr-gl_0314.jpg,glioma
669,BrainMRI/Training/glioma/Tr-gl_0879.jpg,glioma
2034,BrainMRI/Training/meningioma/Tr-me_0548.jpg,meningioma
